avg_rating,avg_upvotes,avg_sentiment,group_time_window,review_count,rating_deviation,early_time_window,verified_purchase,label
4.365079365079365,0.09523809523809523,0.19860202344972422,0.0,63,0.8062484252960442,0.9841269841269841,0.9047619047619048,0
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
2.9523809523809526,0.42857142857142855,0.17672476421861424,0.0,21,1.2063492063492063,1.0,1.0,0
4.0,0.08108108108108109,0.11097887349699731,0.0,37,0.972972972972973,1.0,0.8378378378378378,0
3.769230769230769,0.19230769230769232,0.34619002499155016,0.0,26,1.183431952662722,0.25,1.0,0
2.764705882352941,0.5882352941176471,0.242169757812438,0.0,17,1.0103806228373702,0.5294117647058824,1.0,1
4.8,0.6,0.11933915860539408,0.0,5,0.3200000000000001,0.25,1.0,1
3.875,0.625,0.12215571826732542,0.0,16,1.296875,0.5625,1.0,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
3.619047619047619,1.1904761904761905,0.11763217579236697,0.0,21,1.6507936507936503,1.0,1.0,0
4.25,1.9375,0.11383004933092554,0.0,48,1.0625,4.100478468899522,0.8125,0
4.52542372881356,0.3389830508474576,0.1447206843924846,0.0,59,0.7239299051996554,0.2708333333333333,0.7966101694915254,0
3.217391304347826,0.5652173913043478,0.2157075701608888,0.0,23,1.2211720226843108,0.5909090909090909,1.0,0
3.7254901960784315,1.7843137254901962,0.1756369921336843,0.0,51,0.9296424452133791,3.8352402745995424,0.8627450980392157,0
4.5,0.15,0.1259090272822676,0.0,20,0.55,0.23529411764705882,0.85,0
4.625,0.25,0.2613234427387596,0.0,16,0.46875,0.2857142857142857,1.0,1
4.108108108108108,0.08108108108108109,0.1154249305521253,0.0,37,0.91599707815924,1.0,0.8378378378378378,0
4.75,0.0,0.09992791977681612,0.0,8,0.375,0.0,0.875,1
3.375,0.0,0.23120829264322917,0.0,8,0.78125,0.0,1.0,1
4.857142857142857,1.1428571428571428,0.15602506783341066,0.0,7,0.24489795918367374,0.5,1.0,1
4.0,0.47058823529411764,0.06060160622969688,0.0,17,0.8235294117647058,0.47058823529411764,1.0,1
4.7,0.7,0.15564262363645767,0.0,10,0.41999999999999993,0.3333333333333333,0.8,1
5.0,0.1,0.22001378138860064,0.0,10,0.0,0.0,1.0,1
3.9,1.0,0.13378414754455986,0.0,20,1.2299999999999995,0.5,1.0,0
3.9166666666666665,0.08333333333333333,0.30078896856497206,0.0,12,0.7916666666666669,0.1111111111111111,0.8333333333333334,1
4.365079365079365,0.09523809523809523,0.19860202344972422,0.0,63,0.8062484252960442,0.9841269841269841,0.9047619047619048,0
3.111111111111111,0.0,0.18127895694561108,0.0,9,0.9876543209876542,0.0,1.0,1
4.636363636363637,0.2727272727272727,0.184856772121757,0.0,11,0.4628099173553718,0.18181818181818182,1.0,1
4.942857142857143,0.17142857142857143,0.25234849810153126,0.0,35,0.10775510204081615,0.2647058823529412,0.9428571428571428,0
3.896551724137931,0.2413793103448276,0.29299313959724926,0.0,29,1.0606420927467297,0.28,1.0,0
4.666666666666667,0.2,0.2656590830330607,0.0,15,0.48888888888888876,0.38461538461538464,0.9333333333333333,1
3.466666666666667,1.6666666666666667,0.24118730973475574,0.0,15,0.7733333333333333,1.0,0.8666666666666667,1
4.777777777777778,1.4444444444444444,0.1169037270627713,0.0,9,0.34567901234567905,0.0,1.0,1
4.0625,0.625,0.15169029449521387,0.0,16,1.171875,0.5,1.0,1
4.018867924528302,0.33962264150943394,0.21399168385938624,0.0,53,0.5183339266642935,0.2708333333333333,0.9811320754716981,0
4.827586206896552,0.10344827586206896,0.17775457913418558,0.0,29,0.3210463733650417,0.32142857142857145,0.6896551724137931,0
4.666666666666667,0.7222222222222222,0.1170748324591732,0.0,18,0.5555555555555551,0.3333333333333333,1.0,0
3.9285714285714284,0.5714285714285714,0.0640138644842748,0.0,14,0.9693877551020408,0.42857142857142855,1.0,1
3.7857142857142856,0.17857142857142858,0.33894147223917753,0.0,28,1.1071428571428577,0.2692307692307692,1.0,0
4.9393939393939394,0.18181818181818182,0.2789622819566541,0.0,33,0.11386593204775018,0.24242424242424243,0.9393939393939394,0
3.6363636363636362,0.0,0.24425379254601218,0.0,11,1.2561983471074378,0.3,0.9090909090909091,1
2.6666666666666665,0.0,0.1405887786919872,0.0,3,1.1111111111111112,0.3333333333333333,1.0,1
3.7636363636363637,1.7454545454545454,0.17600793087215894,0.0,55,0.9791735537190073,3.675438596491228,0.8727272727272727,0
2.7142857142857144,0.14285714285714285,0.12838350224852288,0.0,7,1.1836734693877549,0.42857142857142855,0.2857142857142857,1
4.9375,0.1875,0.25966255029274105,0.0,32,0.1171875,0.25,0.9375,0
4.777777777777778,0.7777777777777778,0.16309139125141098,0.0,9,0.34567901234567905,0.25,0.7777777777777778,1
3.7735849056603774,1.7169811320754718,0.17779253768336836,0.0,53,0.916340334638661,3.7536394176931696,0.8490566037735849,0
4.72972972972973,0.35135135135135137,0.13214766173586198,0.0,37,0.43827611395178956,0.2222222222222222,0.972972972972973,0
4.428571428571429,0.14285714285714285,0.2396309602601188,0.0,7,0.9795918367346937,0.16666666666666666,0.5714285714285714,1
3.25,0.75,0.005964432211694834,0.0,8,1.1875,0.25,1.0,1
4.130434782608695,0.17391304347826086,0.14088077322139414,0.0,23,0.9829867674858224,0.5238095238095238,0.6956521739130435,0
4.365079365079365,0.09523809523809523,0.19860202344972422,0.0,63,0.8062484252960442,0.9841269841269841,0.9047619047619048,0
4.023809523809524,0.14285714285714285,0.32647600791455905,0.0,42,0.7902494331065762,0.2571428571428571,1.0,0
5.0,0.11764705882352941,0.20688299655701814,0.0,17,0.0,0.35294117647058826,0.8823529411764706,1
4.266666666666667,1.2,0.20476658634295045,0.0,15,0.8800000000000002,0.5333333333333333,1.0,1
3.909090909090909,0.7272727272727273,0.08174329114825635,0.0,11,1.2231404958677685,0.45454545454545453,1.0,1
4.175438596491228,1.631578947368421,0.13242727369517798,0.0,57,1.0994152046783632,3.737938596491228,0.8245614035087719,0
3.9183673469387754,0.40816326530612246,0.2389932954516237,0.0,49,1.133694294044149,0.4090909090909091,1.0,0
3.7083333333333335,0.3333333333333333,0.3144629066915934,0.0,24,1.4131944444444449,0.2608695652173913,1.0,0
4.222222222222222,0.0,0.23766433439682094,0.0,9,1.037037037037037,0.3333333333333333,1.0,1
3.3636363636363638,0.5909090909090909,0.23975011318153647,0.0,22,1.2148760330578512,0.6666666666666666,1.0,0
4.857142857142857,0.0,0.12970505645306254,0.0,7,0.24489795918367374,0.0,0.8571428571428571,1
3.8,0.2,0.35988137599121217,0.0,25,1.1840000000000002,0.21739130434782608,1.0,0
4.081081081081081,0.08108108108108109,0.1127328683540195,0.0,37,0.8940832724616509,1.0,0.8378378378378378,0
3.6363636363636362,0.2727272727272727,0.18442078459073652,0.0,11,0.8264462809917354,0.125,1.0,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
4.27027027027027,0.2972972972972973,0.21919309417861624,0.0,37,0.6705624543462381,0.24242424242424243,0.918918918918919,0
4.935483870967742,0.1935483870967742,0.25772635626775553,0.0,31,0.12070759625390214,0.25806451612903225,0.9354838709677419,0
3.88,0.26,0.35178094557712386,0.0,50,0.4064000000000002,0.2,1.0,0
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
3.90625,0.25,0.3035602069073636,0.0,32,1.146484375,0.3,1.0,0
4.108108108108108,0.08108108108108109,0.1154249305521253,0.0,37,0.91599707815924,1.0,0.8378378378378378,0
4.407407407407407,0.25925925925925924,0.10853274093562196,0.0,27,0.7023319615912207,1.0,0.9629629629629629,0
4.631578947368421,0.10526315789473684,0.14373006453592913,0.0,19,0.5817174515235456,0.125,0.8421052631578947,0
4.6,1.2,0.13664442710179384,0.0,20,0.6000000000000002,0.05555555555555555,1.0,0
3.375,0.0,0.23120829264322917,0.0,8,0.78125,0.0,1.0,1
3.7,0.0,0.32402913411458334,0.0,10,0.82,0.2222222222222222,1.0,1
4.5625,0.1875,0.21698986079070123,0.0,16,0.546875,0.46153846153846156,1.0,1
4.078947368421052,0.07894736842105263,0.105050364123122,0.0,38,0.9210526315789473,1.0,0.8157894736842105,0
3.4444444444444446,0.0,0.205518482349537,0.0,9,0.7407407407407407,0.0,1.0,1
4.530612244897959,0.2653061224489796,0.24156298807565918,0.0,49,0.5939192003331945,0.21739130434782608,0.9795918367346939,0
4.8,0.4,0.2193009774552451,0.0,10,0.3200000000000001,0.2222222222222222,1.0,1
3.9285714285714284,0.5714285714285714,0.0640138644842748,0.0,14,0.9693877551020408,0.42857142857142855,1.0,1
4.804347826086956,0.043478260869565216,0.2514253527874902,0.0,46,0.31474480151228706,0.358974358974359,0.9782608695652174,0
4.9375,0.21875,0.25114597069242384,0.0,32,0.1171875,0.28125,0.9375,0
4.526315789473684,0.2631578947368421,0.11926308744514359,0.0,19,0.6481994459833794,0.21052631578947367,0.9473684210526315,0
4.214285714285714,1.2142857142857142,0.2101851817960183,0.0,14,0.8979591836734693,0.5,1.0,1
3.3,0.0,0.1965181020044145,0.0,10,1.0399999999999998,0.0,1.0,1
2.5454545454545454,0.45454545454545453,0.19033467761248088,0.0,11,1.6033057851239667,0.2727272727272727,1.0,1
3.1538461538461537,0.23076923076923078,0.09309560873689585,0.0,13,0.9585798816568046,0.38461538461538464,1.0,1
3.967741935483871,0.2903225806451613,0.24751650427433394,0.0,31,1.019771071800208,0.2222222222222222,1.0,0
3.6666666666666665,0.25,0.2003023858748418,0.0,12,0.7777777777777778,0.1111111111111111,1.0,1
4.684210526315789,0.21052631578947367,0.19499308210201047,0.0,19,0.4321329639889197,0.35294117647058826,1.0,0
4.6,0.3111111111111111,0.1569677091072362,0.0,45,0.5688888888888888,0.23255813953488372,0.9777777777777777,0
3.909090909090909,0.7272727272727273,0.08174329114825635,0.0,11,1.2231404958677685,0.45454545454545453,1.0,1
4.640625,0.125,0.24353217818651374,0.0,64,0.5615234375,0.21818181818181817,0.8125,0
5.0,0.1111111111111111,0.26920411727392257,0.0,9,0.0,0.14285714285714285,0.4444444444444444,1
4.828571428571428,0.11428571428571428,0.19875516057793824,0.0,35,0.313469387755102,0.3235294117647059,0.7428571428571429,0
4.088235294117647,0.17647058823529413,0.3984630353129898,0.0,34,1.0190311418685125,0.19862155388471178,1.0,0
3.111111111111111,0.0,0.2062610767505787,0.0,9,0.9876543209876542,0.0,1.0,1
4.337837837837838,0.28378378378378377,0.17792316182584583,0.0,74,0.8053323593864133,0.2542372881355932,0.8243243243243243,0
3.6666666666666665,0.0,0.11028219593895806,0.0,3,1.777777777777778,0.0,1.0,1
4.2,0.6,0.1649003430760511,0.0,5,1.2799999999999998,0.0,1.0,1
3.7777777777777777,0.0,0.3252520208005552,0.0,9,1.6296296296296298,0.375,0.8888888888888888,1
5.0,0.16666666666666666,0.2589337345626619,0.0,6,0.0,0.0,1.0,1
4.108108108108108,0.08108108108108109,0.1154249305521253,0.0,37,0.91599707815924,1.0,0.8378378378378378,0
4.613636363636363,0.1590909090909091,0.19615639289318343,0.0,44,0.5444214876033059,0.9772727272727273,0.8636363636363636,0
3.909090909090909,0.2727272727272727,0.08351732235095631,0.0,11,0.8595041322314049,0.09090909090909091,0.7272727272727273,1
5.0,0.0,0.1512679148021908,0.5614035087719298,6,0.0,0.5614035087719298,1.0,1
5.0,0.5,0.08605216787908249,0.0,12,0.0,0.4166666666666667,0.8333333333333334,1
4.3559322033898304,0.3559322033898305,0.19008632497694797,0.0,59,0.8296466532605579,0.2549019607843137,0.8983050847457628,0
4.647058823529412,0.11764705882352941,0.17040121939784605,0.0,17,0.5813148788927331,0.07142857142857142,0.8823529411764706,1
4.04,0.36,0.20328487661191194,0.0,50,0.46080000000000004,0.2765957446808511,0.98,0
2.0,0.0,0.156316040763709,0.0,4,1.0,0.5,0.0,1
4.095238095238095,2.2857142857142856,0.09866121257317527,0.0,42,1.2494331065759638,4.626180836707153,0.8571428571428571,0
3.6666666666666665,0.20833333333333334,0.2694396624706595,0.0,24,1.3888888888888884,0.3287566742944317,1.0,0
4.473684210526316,0.15789473684210525,0.22735819331422377,0.0,19,0.6648199445983382,0.23529411764705882,0.9473684210526315,0
3.4444444444444446,0.0,0.2730872745867129,0.0,9,0.7407407407407407,0.125,1.0,1
3.7777777777777777,0.18518518518518517,0.3514948600998878,0.0,27,1.1440329218106993,0.24,1.0,0
4.444444444444445,0.4,0.11986313231442962,0.0,45,0.8395061728395065,0.3157894736842105,0.7777777777777778,0
4.142857142857143,2.2142857142857144,0.11544345295534265,0.0,42,1.1428571428571423,4.6005398110661275,0.8571428571428571,0
4.866666666666666,1.1333333333333333,0.10999730484338573,0.0,15,0.2311111111111114,0.4666666666666667,1.0,1
3.227272727272727,0.5454545454545454,0.2218908761951883,0.0,22,1.268595041322314,0.6666666666666666,1.0,0
3.5454545454545454,1.1818181818181819,0.18310788731917393,0.0,11,0.8429752066115703,0.1,1.0,1
2.2,0.0,0.036360060222508955,0.0,5,1.04,0.5,0.0,1
4.153846153846154,0.23076923076923078,0.054059028272736225,0.0,13,1.0414201183431955,0.6153846153846154,0.9230769230769231,1
3.25,1.3333333333333333,0.02469614138844449,0.0,12,1.0833333333333333,0.3333333333333333,1.0,1
4.65,0.1,0.14383522797579934,0.0,20,0.5599999999999998,0.125,0.85,0
4.214285714285714,1.3571428571428572,0.17773393252923994,0.0,14,1.0102040816326525,0.25,1.0,1
4.428571428571429,0.3392857142857143,0.15840875987656627,0.0,56,0.7755102040816322,0.2978723404255319,0.8214285714285714,0
4.128205128205129,0.07692307692307693,0.11242783786600398,0.0,39,0.8941485864562788,1.0,0.8461538461538461,0
5.0,0.07142857142857142,0.3499485142529011,0.0,14,0.0,0.5,0.7142857142857143,1
4.90625,0.1875,0.26867613045109384,0.0,32,0.169921875,0.25,0.9375,0
3.5555555555555554,0.2222222222222222,0.31235023449939664,0.0,9,1.0370370370370372,0.5701754385964912,1.0,1
4.9375,1.375,0.08947315288816288,0.0,16,0.1171875,0.3125,1.0,1
4.046875,0.28125,0.2877312248782904,0.0,64,0.44677734375,0.23214285714285715,0.984375,0
3.9375,0.125,0.2991144253560277,0.0,16,0.9609375,0.40601503759398494,1.0,1
5.0,0.5,0.06803095094642082,0.5614035087719298,14,0.0,0.31228070175438594,1.0,1
3.0,0.47619047619047616,0.17346955588528093,0.0,21,1.2380952380952381,1.0,1.0,0
4.611111111111111,0.2222222222222222,0.11798049869652341,0.0,18,0.5185185185185186,0.23529411764705882,1.0,0
4.0,1.0,0.09875835775035204,0.0,13,0.9230769230769231,0.8461538461538461,0.8461538461538461,1
5.0,0.0,0.11432064560596976,1.0,6,0.0,1.0,1.0,1
3.888888888888889,0.24444444444444444,0.10231934372551091,0.0,45,0.7061728395061726,0.9777777777777777,0.9111111111111111,0
4.911764705882353,0.17647058823529413,0.25381696468926485,0.0,34,0.1608996539792385,0.24242424242424243,0.9411764705882353,0
3.375,0.0,0.23120829264322917,0.0,8,0.78125,0.0,1.0,1
4.935483870967742,0.1935483870967742,0.25772635626775553,0.0,31,0.12070759625390214,0.25806451612903225,0.9354838709677419,0
3.1818181818181817,0.2727272727272727,0.1862874401338173,0.0,11,1.0743801652892562,0.5,0.5454545454545454,1
3.96875,0.25,0.28423821299228225,0.0,32,1.173828125,0.352046783625731,1.0,0
3.9166666666666665,0.25,0.2898918531005081,0.0,12,0.9583333333333336,0.5055821371610846,1.0,1
4.733333333333333,0.13333333333333333,0.3054733263121711,0.0,15,0.42666666666666664,0.2857142857142857,0.8666666666666667,1
3.8947368421052633,0.5263157894736842,0.10271102065401232,0.0,19,1.1024930747922435,0.5263157894736842,1.0,1
4.777777777777778,0.2222222222222222,0.17591315388363096,0.0,18,0.37037037037037046,0.29411764705882354,0.9444444444444444,1
4.714285714285714,0.21428571428571427,0.23754550097273436,0.0,14,0.4081632653061224,0.3076923076923077,1.0,1
5.0,0.4444444444444444,0.1676329516340185,0.0,9,0.0,0.4444444444444444,1.0,1
3.466666666666667,1.0666666666666667,0.028692459985755592,0.0,15,1.04,0.4,1.0,1
4.6,0.3111111111111111,0.1569677091072362,0.0,45,0.5688888888888888,0.23255813953488372,0.9777777777777777,0
4.0476190476190474,0.07142857142857142,0.12951725900027458,0.0,42,0.9977324263038544,1.0,0.8333333333333334,0
4.875,0.875,0.1904974948718316,0.0,8,0.21875,0.14285714285714285,0.875,1
4.733333333333333,0.2,0.23026102191237144,0.0,15,0.3911111111111111,0.2857142857142857,0.9333333333333333,1
4.96875,0.03125,0.3927492057283719,0.0,32,0.060546875,0.04,0.875,0
4.791666666666667,0.2916666666666667,0.15189941134135057,0.0,24,0.34722222222222204,0.21739130434782608,0.9583333333333334,0
4.857142857142857,1.0,0.22351305365832758,0.0,7,0.24489795918367374,0.14285714285714285,0.8571428571428571,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
4.777777777777778,0.1111111111111111,0.26967117172299004,0.0,9,0.34567901234567905,0.5,1.0,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
3.8461538461538463,0.0,0.2540556421646705,0.0,13,1.1597633136094672,0.3333333333333333,0.9230769230769231,1
3.6363636363636362,0.09090909090909091,0.2510768214861552,0.0,11,0.7107438016528927,0.0,1.0,1
3.7,0.2,0.2885002695849269,0.0,10,1.02,0.50682261208577,1.0,1
3.9857142857142858,1.4,0.1464693279365523,0.0,70,0.7946938775510197,3.0918822479928636,0.8857142857142857,0
3.888888888888889,0.18518518518518517,0.34410775147035466,0.0,27,1.1358024691358024,0.26245614035087717,1.0,0
4.6875,0.1875,0.1985979022586616,0.0,16,0.46875,0.25,0.9375,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
3.909090909090909,0.7272727272727273,0.08174329114825635,0.0,11,1.2231404958677685,0.45454545454545453,1.0,1
4.564102564102564,0.07692307692307693,0.20662437530240738,0.0,39,0.625904010519396,0.3333333333333333,0.9743589743589743,0
4.3125,0.09375,0.1944848385566063,0.0,64,0.859375,0.984375,0.90625,0
4.25,0.125,0.30733321532597246,0.0,16,0.75,0.35714285714285715,1.0,1
4.875,0.125,0.10082473278356095,0.0,8,0.21875,0.375,1.0,1
4.108108108108108,0.08108108108108109,0.1154249305521253,0.0,37,0.91599707815924,1.0,0.8378378378378378,0
4.857142857142857,0.0,0.371995461838586,0.0,7,0.24489795918367374,0.0,0.8571428571428571,1
3.8076923076923075,0.19230769230769232,0.3460397846069348,0.0,26,1.142011834319527,0.25,1.0,0
4.75,0.125,0.19840603142758803,0.0,16,0.375,0.5,1.0,1
3.375,0.0,0.23120829264322917,0.0,8,0.78125,0.0,1.0,1
4.6875,0.125,0.3110788175021547,0.0,16,0.5078125,0.38461538461538464,0.75,1
4.352941176470588,0.2647058823529412,0.25793960093768886,0.0,34,0.6851211072664362,0.25806451612903225,0.9117647058823529,0
4.054054054054054,0.08108108108108109,0.11341800172958255,0.0,37,0.9203798392987579,0.972972972972973,0.8378378378378378,0
4.833333333333333,0.08333333333333333,0.1807911837783953,0.0,12,0.3055555555555558,0.25,1.0,1
4.513513513513513,0.21621621621621623,0.33281802520236453,0.0,37,0.6048210372534696,0.15151515151515152,1.0,0
4.833333333333333,0.3611111111111111,0.16822442212202018,0.0,36,0.2870370370370373,0.2,0.9722222222222222,0
5.0,0.125,0.1261630298725019,0.0,8,0.0,0.375,1.0,1
3.1666666666666665,0.0,0.16374853253364563,0.0,6,1.1666666666666667,0.8,1.0,1
4.875,0.125,0.29001714661717415,0.0,8,0.21875,0.375,1.0,1
3.824561403508772,0.40350877192982454,0.23057894720504654,0.0,57,1.0821791320406273,0.42,1.0,0
3.8666666666666667,0.23333333333333334,0.24403399327734093,0.0,30,1.0133333333333332,0.2692307692307692,1.0,0
3.8620689655172415,0.1724137931034483,0.33738745215918076,0.0,29,1.1058263971462543,0.28005198180636776,1.0,0
3.9375,0.8125,0.12240366033598384,0.0,16,1.3359375,0.4375,1.0,1
4.6521739130434785,0.391304347826087,0.12484182313912927,0.0,23,0.5444234404536861,0.2857142857142857,0.782608695652174,0
5.0,2.1666666666666665,0.06863286921095108,0.0,12,0.0,0.0,1.0,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
4.666666666666667,0.25,0.17056500680032094,0.0,36,0.5555555555555549,0.2903225806451613,0.6666666666666666,0
4.785714285714286,0.14285714285714285,0.2907610712245514,0.0,14,0.3367346938775511,0.5,1.0,1
3.7547169811320753,1.7358490566037736,0.15541004999707275,0.0,53,0.9362762548949795,3.675438596491228,0.8679245283018868,0
5.0,0.7142857142857143,0.07540776732677557,0.0,7,0.0,0.3333333333333333,1.0,1
3.736842105263158,1.2105263157894737,0.11595739759702717,0.0,19,1.3573407202216068,0.5,1.0,0
3.0,0.0,0.1356863260269165,0.0,5,1.2,0.75,1.0,1
4.928571428571429,0.8571428571428571,0.06849021300622882,0.0,14,0.13265306122448958,0.35714285714285715,1.0,1
4.266666666666667,0.13333333333333333,0.38116625746073957,0.0,15,0.7822222222222223,0.38461538461538464,1.0,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
4.306451612903226,0.3225806451612903,0.22792954680071037,0.0,62,0.8725286160249739,0.18,0.8709677419354839,0
4.631578947368421,0.15789473684210525,0.17229978171376303,0.0,19,0.5041551246537396,0.4375,1.0,0
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
3.375,0.0,0.23128257656381243,0.0,8,0.78125,0.0,1.0,1
4.875,0.1875,0.1963675353676081,0.0,16,0.21875,0.07142857142857142,0.875,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
3.32,0.36,0.19488460768580892,0.0,25,1.3215999999999999,1.0,1.0,0
4.75,0.5625,0.20519467379591583,0.0,16,0.40625,0.4,1.0,1
5.0,1.0,0.08838793104730622,0.0,13,0.0,0.38461538461538464,1.0,1
3.375,0.0,0.23120829264322917,0.0,8,0.78125,0.0,1.0,1
4.875,0.0,0.34584252536296844,0.0,8,0.21875,0.25,0.75,1
3.111111111111111,0.0,0.22287959346064815,0.0,9,0.9876543209876542,0.0,1.0,1
5.0,0.14285714285714285,0.11522826603835537,0.0,7,0.0,0.42857142857142855,1.0,1
4.5625,0.25,0.18345187020444242,0.0,16,0.546875,0.26666666666666666,1.0,1
4.590909090909091,0.22727272727272727,0.17291217771174033,0.0,22,0.5206611570247935,0.3157894736842105,1.0,0
3.5454545454545454,0.5454545454545454,0.016522605528959875,0.0,11,1.0247933884297522,0.36363636363636365,1.0,1
3.7333333333333334,1.2,0.07652096277323966,0.0,15,1.2533333333333334,0.4666666666666667,1.0,1
3.7333333333333334,1.2,0.07652096277323966,0.0,15,1.2533333333333334,0.4666666666666667,1.0,1
3.909090909090909,0.7272727272727273,0.08174329114825635,0.0,11,1.2231404958677685,0.45454545454545453,1.0,1
4.913043478260869,0.13043478260869565,0.2129595888777893,0.0,23,0.16635160680529334,0.606140350877193,0.8695652173913043,0
4.630434782608695,0.043478260869565216,0.2580415461027474,0.0,46,0.4981096408317581,0.34146341463414637,0.9782608695652174,0
3.25,0.75,0.005964432211694834,0.0,8,1.1875,0.25,1.0,1
4.083333333333333,0.08333333333333333,0.11586433691940894,0.0,36,0.9166666666666669,1.0,0.8333333333333334,0
4.365079365079365,0.09523809523809523,0.19860202344972422,0.0,63,0.8062484252960442,0.9841269841269841,0.9047619047619048,0
